goodroadv,transport,pro3,tapwater,roadv,rm2c7d,rm2c7e,rm2c7g,animal_s,agrvisit,plant_s,agrext,irrigation,rm2c7c,pro5,pro4,rm2c7b,useschool,kgarten,v_prischool,broadcast,post,vpost,rm2c7a,rm2c7f,market,nonfarm,vmarket1,vmarket2,vmarket3,treatment,id_district,lnarea,lnpopden,city,reg8,rnongnghiep,rcongnghiep,rdichvu,year,tinh,post_treat
1,1,0,0,1,0.0061659193597733974,0,0.10594170540571213,1,0.11,1,0,1,0.11757978796958923,0,0,0.03888138011097908,0,1,1,1,1,1,0.3071748912334442,0,1,1,1,0,1,1,104d9,2.033397674560547,5.453215599060059,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,1,0,1,0,0,0.6823869347572327,1,0.02,1,0,1,0.0028248587623238564,0,0,0.011299435049295425,0,0,1,1,1,0,0,0,0,1,0,0,0,0,104d11,1.9823799133300781,5.656781196594238,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,1,0,1,0,0,0.9121298789978027,1,0.02,1,0,1,0.0032693094108253717,0,1,0.0049039642326533794,0,0,1,1,1,1,0,0,0,1,0,0,0,0,104d11,1.1151416301727295,5.838542461395264,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,0,0,1,9.425070602446795e-4,0,0.1008482575416565,1,0.08,1,0,1,0.013247539289295673,0,0,0.008137774653732777,0,1,0,1,1,0,0.07068803161382675,0,1,1,0,0,0,0,104d11,2.0028305053710938,5.657283782958984,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,1,0,1,0,0.12844036519527435,0.9508256912231445,1,0.03,1,0,1,0,0,0,0.05173807591199875,0,1,1,1,1,0,0,0,0,1,0,0,0,0,104d11,2.577941417694092,5.332282066345215,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,0,0,1,0,0,0.09060140699148178,1,0.06,1,0,1,0,0,0,0.016733523458242416,1,0,0,1,1,0,0,2.6034886832349e-4,1,1,0,1,0,0,104d11,2.6217658519744873,5.6317219734191895,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,0,0,1,0,0,0,1,0.08,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,104d11,2.042518138885498,5.756824970245361,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,1,0,1,0,0,0.8902438879013062,0,0.04,1,1,1,0.009349129162728786,0,1,0.009349129162728786,0,0,0,1,1,0,0.015466984361410141,0,0,1,0,0,0,0,104d11,2.530517101287842,5.589774131774902,0,1,0.3763430714607239,2.3940675258636475,0.6670373678207397,2006,104,0
1,1,1,0,1,0,0,0,1,0.03,0,0,1,0.005194805096834898,0,0,0.006168831139802933,0,1,0,1,1,0,0,0,0,1,0,0,0,0,105d1,0.9932518005371094,6.227853298187256,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.12,1,0,0,0.021308252587914467,0,1,6.376534583978355e-4,0,1,1,1,1,1,0,0,1,1,1,1,0,0,105d1,1.937301754951477,6.364468097686768,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.04,1,0,1,0.003369524609297514,0,0,0.0019655560608953238,0,1,1,1,1,1,0,0.0017458100337535143,1,1,1,0,0,0,105d1,1.479329228401184,6.480645179748535,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,1,1,0.007855459116399288,7.855459698475897e-4,0,1,0.12,0,0,1,0.006425702944397926,0,0,0.0803212821483612,0,1,1,1,1,1,0.09033778309822083,0,1,0,1,1,1,0,105d3,2.6837575435638428,4.465373992919922,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0.005137553904205561,0,0,0.004226052202284336,0,1,0,1,1,0,0.19132855534553528,0,1,0,0,0,0,0,105d3,2.998727798461914,4.830902576446533,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.01,0,0,1,0.298852801322937,0,1,0.14291270077228546,0,1,1,1,1,0,0,0,1,0,1,1,0,0,105d5,1.2837077379226685,5.704705238342285,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.15,0,0,0,8.077544625848532e-4,0,0,0.008077544160187244,0,1,0,1,1,0,0.044378697872161865,0,1,0,1,1,0,0,105d5,2.51446533203125,4.6948747634887695,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.016236867755651474,0,0,0.011461318470537663,0,1,1,1,1,1,0.02857142873108387,0,1,0,1,1,0,0,105d5,3.281662940979004,4.493192672729492,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
0,1,0,0,0,0,0,0,1,0.09,1,0,1,0.04296804592013359,0,0,0.019137028604745865,0,1,1,1,1,1,0.020576132461428642,0,1,0,1,1,0,0,105d5,2.222459077835083,4.880040168762207,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.05,1,1,1,0.15925680100917816,1,1,0.021499667316675186,0,1,1,1,1,1,0.16400490701198578,0,1,1,1,0,0,0,105d5,1.7613003253936768,5.633807182312012,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0.1428571492433548,1,0.03,0,1,1,0.1190476194024086,0,1,0.018791813403367996,0,0,1,1,1,1,0.1428571492433548,0.1428571492433548,1,1,1,1,0,0,105d5,1.7578579187393188,5.891834735870361,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
0,1,1,0,1,0,0,0,1,0.04,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,105d5,3.0605833530426025,5.08612585067749,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,0,0.026828372851014137,0,0,0.013720446266233921,0,1,0,1,1,0,0.16120906174182892,0,1,1,0,0,0,0,105d7,1.8976198434829712,5.695754528045654,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.05,1,0,0,0.0019554165191948414,0,0,0.0014339721528813243,1,1,1,1,1,1,0.06164006516337395,0,0,1,1,0,0,0,105d7,1.8531681299209595,5.651773929595947,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,0,0.2618296444416046,0,0,0.0029793200083076954,0,1,1,1,1,0,0.24962963163852692,0,0,1,0,0,0,0,105d7,1.5953389406204224,5.612520694732666,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0.0023271276149898767,0,0,1,0.07,1,0,0,0.0023822758812457323,0,0,0.003255777060985565,0,1,1,1,1,1,0.043218083679676056,0.019946807995438576,1,1,1,0,0,0,105d7,1.818076729774475,6.190953731536865,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,2.971768262796104e-4,0,0,1,0.02,1,0,1,0.0508573092520237,0,0,0.0021069457288831472,1,1,1,1,1,1,0.0921248123049736,0.007429420482367277,1,1,1,1,1,0,105d9,1.7119945287704468,6.409188747406006,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,1,1,0,0,0,1,0.01,1,0,0,0.005395428277552128,0,0,0.0028396989218890667,0,1,0,1,1,1,0.006544502452015877,0,1,1,1,0,0,0,105d9,1.425515055656433,5.906199932098389,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.05,1,0,0,0.00319488812237978,0,0,0.0037505209911614656,0,1,1,1,0,0,0.023391813039779663,0,0,1,1,0,0,0,105d9,1.2641266584396362,6.074761390686035,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.002065506065264344,0,0,0.0017704337369650602,0,1,1,1,1,1,0.01411290280520916,0,0,1,1,0,0,0,105d9,1.0116009712219238,6.2935872077941895,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,0,0,0,0,0.01775362342596054,0,1,0,1,1,0,0.2222222238779068,0,0,1,0,0,0,0,105d11,2.057962417602539,5.43757963180542,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.1,1,0,0,0,0,1,0.008126341737806797,0,1,1,1,1,1,0,0,1,1,1,0,0,0,105d11,1.1442228555679321,6.04871129989624,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,0,1,1,0.07629979401826859,1,1,0.004388926550745964,0,1,1,1,1,0,0.007795889396220446,0,0,1,1,0,0,0,105d11,1.1878434419631958,6.064210414886475,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.02150537632405758,1,0,0.002016128972172737,1,1,1,1,1,1,0.006020799279212952,0,1,1,1,1,0,0,105d11,1.5496878623962402,5.960742473602295,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.027803460136055946,0,1,0.0015189539408311248,1,1,0,1,1,0,0.008646491914987564,0,0,1,0,0,0,0,105d13,1.4134230613708496,6.595274925231934,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,0,0,0,0,0.0021407774183899164,0,1,0,1,0,0,0.0297287255525589,0,1,1,0,0,0,0,105d13,1.4109869003295898,6.48668098449707,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.06,1,0,0,0.0321386381983757,0,0,0.0024419063702225685,0,1,1,1,1,1,0.006458557676523924,0,1,0,1,0,0,0,105d13,2.030776262283325,5.901944637298584,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0.004481433890759945,0,0,1,0.04,1,1,1,0,1,1,0.0010617321822792292,0,1,1,1,1,1,0,0,1,1,1,1,0,0,105d13,1.4906543493270874,5.863068103790283,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.01,1,0,0,0.06376001983880997,1,0,0.016031090170145035,1,1,0,1,1,0,0.01515151560306549,0,0,1,0,0,0,0,105d13,1.3217558860778809,6.333634853363037,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0.005717552732676268,0,0,1,0.03,1,0,1,0.010277491994202137,0,0,0.006423432845622301,0,1,0,1,1,1,0,0.008576328866183758,1,1,1,0,0,0,105d13,1.1817271709442139,6.285072326660156,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0.013605441898107529,0,0,1,0.03,1,0,1,0.24345709383487701,0,1,0.006847230717539787,0,1,1,1,1,0,0,0,1,1,1,0,0,0,105d15,1.4632554054260254,5.8297624588012695,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.06387819349765778,0,0,0.006650332361459732,0,1,1,1,0,1,0.029032258316874504,0,1,0,1,1,0,0,105d15,0.6931471824645996,6.4297194480896,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
0,0,0,0,1,0,0,0,1,0.12,1,0,1,0,0,0,0.006285602226853371,1,1,1,1,1,1,0.016393441706895828,0,1,1,1,1,0,0,105d15,1.342864751815796,5.65838098526001,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0.04362050071358681,0,1,0.01,1,0,1,0,0,1,0.0062500000931322575,0,1,0,1,1,0,0,0,1,0,0,0,0,0,105d17,2.5416018962860107,4.972652912139893,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0.12012012302875519,0,1,0.02,1,0,1,0.003669064724817872,0,0,0.004316546954214573,0,1,0,1,1,0,0,0,1,1,0,0,0,0,105d17,2.478217601776123,5.632510185241699,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,0,0,1,0.006649616174399853,0,0,0.004731457680463791,0,0,0,1,1,0,0,0,1,1,0,0,0,0,105d17,1.50629723072052,5.926186561584473,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0.6954103112220764,0,1,0.02,1,0,1,0.003567788051441312,0,0,0.005096839740872383,0,1,0,1,1,0,0,0.013908205553889275,0,1,0,0,0,0,105d17,1.495148777961731,5.775859832763672,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,0,0,1,0.0063267857767641544,0,1,0.005149709526449442,0,1,1,1,1,0,0,0,1,1,0,0,0,0,105d17,2.0014801025390625,5.988419532775879,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0.00859010312706232,0,0,0.008123249746859074,0,1,1,1,1,1,0,0,1,0,1,0,0,0,105d17,1.9699056148529053,5.87001371383667,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,0,1,0,1,0,0,0,1,0.1,1,0,0,0.005678591784089804,0,0,0.011357183568179607,0,1,1,1,1,1,0.10146041214466095,0,0,1,0,0,0,0,105d19,1.2725656032562256,5.898323059082031,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.0157490074634552,0,0,0.002356150886043906,0,1,1,1,1,1,0.04844961315393448,0,1,1,1,0,0,0,105d19,1.6311994791030884,6.001201629638672,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.06,1,0,1,0.04927536100149155,0,0,0.0032608695328235626,1,1,1,1,1,1,0.008333333767950535,0,1,1,1,1,0,0,105d19,1.5706970691680908,6.617991924285889,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,0,0,0,1,0,0,0,1,0.1,1,0,0,0.005581602919846773,0,0,0.008595668710768223,0,1,1,1,0,0,0.0556328222155571,0,1,0,0,1,0,0,105d19,1.7029281854629517,5.973545551300049,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0.040515653789043427,0,1,0.04,1,0,0,0.0027027027681469917,0,0,0.009459459222853184,0,1,1,1,1,1,0.037569060921669006,0,1,1,1,0,0,0,105d19,2.360854148864746,5.545693397521973,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,0,0.01707538589835167,0,0,0.002543142531067133,0,0,1,1,1,0,0,0,1,1,1,0,0,0,105d21,0.8796268105506897,6.328233242034912,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,1,1,0.00651658745482564,0,0,1,0.05,1,0,1,0.011600279249250889,0,1,0.005730258766561747,0,0,1,1,1,1,0.20971563458442688,0,1,1,1,0,1,0,105d21,1.8066481351852417,5.6246514320373535,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.03,1,0,1,0.0064921011216938496,0,0,0.004328067414462566,0,1,0,1,1,0,0.0067996373400092125,0,1,1,1,1,0,0,105d21,1.355835199356079,6.3431010246276855,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0,0,1,0.007073715794831514,0,1,1,1,0,0,0,0,1,1,1,0,0,0,105d21,1.7833912372589111,5.7149248123168945,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,0,0,0,1,0,0,0,1,0.03,1,0,1,0.01906491070985794,0,0,0.00226963241584599,0,1,1,1,1,0,0,0,1,1,1,0,0,0,105d21,1.08856201171875,6.402525424957275,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0.023046093061566353,0,0,1,0.02,1,0,1,0.02104000933468342,0,0,0.00512373261153698,1,1,1,1,1,1,0,0,0,0,0,0,0,0,105d21,1.686398983001709,5.912501335144043,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0.006285714451223612,0,0,1,0.02,1,1,1,0.0032446463592350483,0,0,0.004542504902929068,0,1,1,1,1,1,0.037142857909202576,0,1,1,1,1,0,0,105d23,2.2407095432281494,5.226661682128906,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,0,0,0,1,0.01390728447586298,0.04370860755443573,0,1,0.11,1,1,1,0.014563851058483124,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,105d23,2.1517622470855713,5.168102741241455,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.15,1,0,1,0,0,0,0.0054580895230174065,0,1,1,1,1,0,0.049330513924360275,0,0,0,0,0,0,0,105d23,3.103240489959717,4.1544671058654785,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0.9746588468551636,1,0.03,1,0,0,0.0023649262730032206,0,0,0.010005457326769829,0,1,1,1,1,0,0.25341129302978516,0.005847953259944916,1,0,1,1,0,0,105d23,2.0668628215789795,5.5597076416015625,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0.19176040589809418,0,0,0.004336630925536156,0,1,1,1,1,1,0.03908984735608101,0,1,1,1,1,0,0,105d23,1.9050880670547485,5.541496753692627,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.48,0,0,0,0.17067480087280273,0,0,0.0026920316740870476,0,0,1,1,0,0,0,0,0,1,0,0,0,0,105d25,2.010895013809204,5.395815849304199,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0,0,1,0.01,0,0,1,0.026442861184477806,0,0,0.009197516366839409,0,1,1,1,1,1,0.04651162773370743,0.004651162773370743,1,1,1,0,0,0,105d25,0.7561220526695251,6.223953723907471,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,1,1,0,0,0,1,0.01,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,105d25,2.1871743202209473,5.806445598602295,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,1,1,0.04,1,0,1,0,0,0,0.06167763099074364,0,0,1,1,1,0,0,0,0,0,0,0,0,0,105d25,2.126086473464966,5.32399320602417,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,0,1,0,0.06557376682758331,0,1,0.03,1,0,0,0.009653674438595772,0,0,0.012067092582583427,0,1,0,1,0,1,0.13661202788352966,0,1,0,1,1,1,0,105d25,2.292534828186035,5.219536781311035,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0.014462810009717941,0,0,0.0016528925625607371,0,1,1,1,1,1,0,0,0,1,0,0,0,0,105d27,1.2612978219985962,5.752617359161377,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0.001498127356171608,0,1,0.04,1,0,1,0.015135135501623154,0,0,0.01297297328710556,0,1,0,1,1,0,0.18202246725559235,0.011985018849372864,1,1,0,0,0,0,105d27,1.8050047159194946,5.391681671142578,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0.006762468256056309,1,1,0,0,0,0,105d27,1.3164082765579224,5.759400844573975,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0.06647197902202606,0,1,8.343763183802366e-4,0,1,0,1,0,0,0.3202846944332123,0.005931198131293058,1,1,0,0,0,0,105d27,1.773765206336975,5.656348705291748,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.006312662269920111,0,1,0.0061888848431408405,0,1,1,1,1,1,0.15417106449604034,0.004223864991217852,1,1,0,0,0,0,105d27,2.018895149230957,5.527551174163818,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,0,0,1,0.007269894704222679,0,1,0.006490977481007576,0,1,1,1,1,0,0,0,0,1,0,0,0,0,105d27,2.215937376022339,5.398868083953857,0,1,-0.17019402980804443,2.093684434890747,1.7618595361709595,2006,105,0
1,1,0,1,1,0,0.1372871994972229,0,0,0.04,0,1,1,0.005946481600403786,0,0,0.0014535844093188643,1,1,1,1,0,0,0.1007688120007515,0.012904996983706951,1,0,0,0,0,0,106d1,2.073171854019165,6.1271162033081055,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0,0,0,1,0.48,0,0,1,0.1546548455953598,0,0,0.00582647230476141,0,0,1,1,1,0,0.1737704873085022,0,0,1,0,0,0,0,106d3,1.8322614431381226,5.6798095703125,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0,0,0,1,0.2,0,0,1,0.10107224434614182,0,1,0.008349446579813957,0,1,1,1,1,0,0.09495767205953598,0,1,1,1,0,0,0,106d3,2.1029138565063477,5.804369926452637,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0.005627462174743414,0.022509848698973656,0,1,0.12,0,0,1,0.0028180922381579876,0,1,0.0028180922381579876,0,0,1,1,1,0,0.04501969739794731,0.005627462174743414,1,1,1,0,0,0,106d3,1.8453001976013184,5.637381553649902,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0,0,0,1,0.18,0,0,1,0.14037293195724487,0,0,0.0026188979391008615,0,1,1,1,1,0,0.05893358215689659,0,1,0,1,0,0,0,106d3,2.0502700805664062,5.617355823516846,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0.007187350187450647,0,0,1,0.08,0,0,1,0.01623552292585373,0,0,0.01623552292585373,0,1,1,1,1,0,0.2156205028295517,0,0,0,0,0,0,0,106d3,2.1838016510009766,5.459681510925293,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
0,0,1,0,1,0.03542958199977875,0,0,1,0.02,1,0,0,0.03204601630568504,0,0,0.008545603603124619,0,0,1,0,1,1,0,0.007971656508743763,0,0,0,0,0,0,106d5,1.6900957822799683,5.338991641998291,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,0,0,1,0.011527377180755138,0,0,1,0.09,0,0,0,0.06807351857423782,0,1,0.017018379643559456,0,0,1,1,1,0,0.1729106605052948,0,0,1,0,0,0,0,106d5,1.8467210531234741,5.612041473388672,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,0,1,0,1,0,0.04769475385546684,0,1,0.03,0,0,1,0.12705238163471222,0,1,0.01856919378042221,0,1,1,0,1,0,0,0,1,0,0,0,0,0,106d5,2.0399208068847656,5.097357749938965,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0.041228439658880234,0,0,1,0.06,1,0,1,0.11415524780750275,0,0,0.007610349915921688,1,1,0,1,1,0,0.19099704921245575,0,1,1,1,0,0,0,106d5,2.2565412521362305,5.517053127288818,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0.008583690971136093,0,0,1,0.1,1,0,1,0.035219017416238785,0,0,0.006383446976542473,0,1,1,1,1,0,0.19694802165031433,0,0,1,0,1,0,0,106d5,2.147800922393799,5.500462055206299,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,0,0,1,0.012832699343562126,0,0,1,0.16,1,0,1,0.14396709203720093,0,0,0.010626142844557762,1,1,0,0,1,0,0.34933459758758545,0,0,1,0,0,0,0,106d5,2.23964524269104,5.41195011138916,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,0,0,0,1,0.014354066923260689,0,0,1,0.02,1,0,1,0.016482222825288773,0,0,0.011773016303777695,1,1,1,1,1,1,0.184689000248909,0,1,1,0,0,0,0,106d5,1.6174061298370361,5.334366321563721,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,0,1,0,1,0,0,0,1,0.12,0,0,1,0.01626809872686863,0,0,8.134049130603671e-4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,106d7,1.6926754713058472,5.655911922454834,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.024621615186333656,0,0,0.003410786623135209,0,1,1,0,1,1,0.10179153084754944,0,0,0,0,0,0,0,106d7,1.9403231143951416,5.865966320037842,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0,0,0,1,0.12,0,0,1,0.02032560482621193,0,0,0.003256043419241905,1,1,0,1,1,0,0.0015710919396951795,0,0,1,0,0,0,0,106d7,1.9881483316421509,5.854130268096924,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.017509963363409042,0,1,0.003260475816205144,0,1,1,1,1,0,0,0,0,1,0,0,0,0,106d7,2.0130345821380615,5.519588947296143,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,1,0,1,0,0.056109726428985596,0,1,0.12,0,0,1,0.018023092299699783,0,0,0.0059138271026313305,0,1,1,1,1,0,0.33977556228637695,0,1,1,1,0,0,0,106d7,1.3228219747543335,6.05743408203125,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,0,1,0,1,0,0,0,1,0.12,0,0,1,0,0,0,0.1540479063987732,0,1,0,1,1,0,0.21754635870456696,0,0,1,0,0,0,0,106d7,1.494700312614441,5.750954627990723,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,0,0,1,0,0,0,1,0.12,1,0,1,0,0,0,0.0015422578435391188,0,1,1,1,1,0,0,0,1,1,1,0,0,0,106d8,1.604425311088562,6.4589524269104,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
1,1,0,0,1,0.0010362694738432765,0,0.01865284889936447,1,0.08,1,0,0,0.00266808969900012,0,0,0.002601387444883585,0,1,0,1,1,0,0.0010362694738432765,0,1,1,1,0,0,0,106d8,1.9657127857208252,6.292709827423096,0,1,0.4700786769390106,1.738048791885376,0.8479548692703247,2006,106,0
