state,distnum,distid,party,yearel,origvote,totvote,highestvote,sechighestvote,officeexp
3,4,13,100,1984,172903,233024,172903,60121,2
3,4,13,200,1984,60121,233024,172903,60121,0
3,4,13,100,1986,134387,151244,134387,16857,3
3,4,13,100,1988,169729,241390,169729,71661,4
3,4,13,200,1988,71661,241390,169729,71661,0
3,4,13,100,1990,143473,218927,143473,75454,5
3,4,13,200,1990,75454,218927,143473,75454,0
3,4,13,100,1992,182633,269765,182633,70665,6
3,4,13,200,1992,70665,269765,182633,70665,0
3,4,13,100,1994,168942,168942,168942,NA,7
3,4,13,100,1996,183844,256545,183844,72701,8
3,4,13,200,1996,72701,256545,183844,72701,0
3,4,13,100,1998,148340,148340,148340,NA,9
3,5,14,100,1946,38575,137549,98488,38575,0
3,5,14,200,1946,98488,137549,98488,38575,0
3,5,14,200,1948,139288,139288,139288,NA,1
3,5,14,100,1950,36530,153004,116474,36530,0
3,5,14,200,1950,116474,153004,116474,36530,2
3,5,14,100,1952,45650,192777,146269,45650,0
3,5,14,200,1952,146269,192777,146269,45650,3
3,5,14,200,1954,139989,139989,139989,NA,4
3,5,14,100,1956,55038,205995,150957,55038,0
3,5,14,200,1956,150957,205995,150957,55038,5
3,5,14,100,1958,59746,175818,116072,59746,0
3,5,14,200,1958,116072,175818,116072,59746,6
3,5,14,100,1960,102765,225926,123161,102765,0
3,5,14,200,1960,123161,225926,123161,102765,0
3,5,14,100,1962,83504,195959,112455,83504,8
3,5,14,200,1962,112455,195959,112455,83504,1
3,5,14,100,1964,74133,211868,137735,74133,0
3,5,14,200,1964,137735,211868,137735,74133,2
3,5,14,100,1966,47377,188079,140702,47377,0
3,5,14,200,1966,140702,188079,140702,47377,3
3,5,14,100,1968,81875,206805,124930,81875,0
3,5,14,200,1968,124930,206805,124930,81875,4
3,5,14,200,1970,116666,184312,116666,NA,5
3,5,14,100,1972,92847,207620,110970,92847,0
3,5,14,200,1972,110970,207620,110970,92847,0
3,5,14,100,1974,99518,164114,99518,64596,0
3,5,14,200,1974,64596,164114,99518,64596,1
3,5,14,100,1976,144217,214253,144217,70036,1
3,5,14,200,1976,70036,214253,144217,70036,0
3,5,14,100,1978,90156,172676,90156,48685,0
3,5,14,200,1978,48685,172676,90156,48685,0
3,5,14,100,1980,136758,207305,136758,70547,1
3,5,14,200,1980,70547,207305,136758,70547,0
3,5,14,100,1982,140177,165401,140177,25224,2
3,5,14,100,1984,120008,224920,120008,104912,0
3,5,14,200,1984,104912,224920,120008,104912,0
3,5,14,100,1986,113330,113330,113330,NA,1
3,5,14,100,1988,181877,216218,181877,34341,2
3,5,14,100,1990,110232,211249,110232,101017,3
3,5,14,200,1990,101017,211249,110232,101017,0
3,5,14,100,1992,133844,256341,133844,96206,0
3,5,14,200,1992,96206,256341,133844,96206,1
3,5,14,100,1994,140725,201459,140725,60734,1
3,5,14,200,1994,60734,201459,140725,60734,0
3,5,14,100,1996,183429,183429,183429,NA,2
3,5,14,100,1998,127418,180143,127418,52725,3
3,5,14,200,1998,52725,180143,127418,52725,0
3,6,15,100,1946,33823,113532,79709,33823,0
3,6,15,200,1946,79709,113532,79709,33823,0
3,6,15,200,1948,108179,108179,108179,NA,1
3,6,15,100,1950,33578,127740,94162,33578,0
3,6,15,200,1950,94162,127740,94162,33578,0
3,6,15,200,1952,139657,146894,139657,NA,1
3,6,15,100,1954,37216,129132,91916,37216,0
3,6,15,200,1954,91916,129132,91916,37216,2
3,6,15,200,1956,131310,131310,131310,NA,3
3,6,15,200,1958,106807,106807,106807,NA,4
3,6,15,100,1960,58312,171147,112835,58312,0
3,6,15,200,1960,112835,171147,112835,58312,5
3,6,15,100,1962,88187,201291,113104,88187,0
3,6,15,200,1962,113104,201291,113104,88187,6
3,6,15,200,1964,141733,219379,141733,NA,7
3,6,15,100,1966,66675,194419,127744,66675,0
3,6,15,200,1966,127744,194419,127744,66675,8
3,6,15,100,1968,70304,207255,136951,70304,0
3,6,15,200,1968,136951,207255,136951,70304,9
3,6,15,100,1970,114276,185231,114276,70955,0
3,6,15,200,1970,70955,185231,114276,70955,0
3,6,15,100,1972,139697,218078,139697,78381,1
3,6,15,200,1972,78381,218078,139697,78381,0
3,6,15,100,1974,119278,119278,119278,NA,2
3,6,15,100,1976,121562,221806,121562,91655,3
3,6,15,200,1976,91655,221806,121562,91655,0
3,6,15,100,1978,97099,180610,97099,83511,0
3,6,15,200,1978,83511,180610,97099,83511,0
3,6,15,100,1980,111393,219179,111393,103192,1
3,6,15,200,1980,103192,219179,111393,103192,0
3,6,15,100,1982,117723,203572,117723,85849,2
3,6,15,200,1982,85849,203572,117723,85849,0
3,6,15,100,1984,168662,239640,168662,63363,0
3,6,15,200,1984,63363,239640,168662,63363,0
3,6,15,100,1986,131051,131051,131051,NA,3
3,6,15,100,1988,177643,254829,177643,77186,4
3,6,15,200,1988,77186,254829,177643,77186,0
3,6,15,100,1990,149284,229461,149284,80177,5
3,6,15,200,1990,80177,229461,149284,80177,0
3,6,15,100,1992,130248,289413,159165,130248,6
3,6,15,200,1992,159165,289413,159165,130248,0
3,6,15,100,1994,113481,239393,120952,113481,0
3,6,15,200,1994,120952,239393,120952,113481,1
3,6,15,100,1996,133002,275785,133002,132642,0
3,6,15,200,1996,132642,275785,133002,132642,2
3,6,15,100,1998,117132,214662,117132,90986,1
3,6,15,200,1998,90986,214662,117132,90986,2
3,7,16,100,1946,59871,98554,59871,37250,0
3,7,16,200,1946,37250,98554,59871,37250,0
3,7,16,100,1948,100333,126672,100333,26339,1
3,7,16,200,1948,26339,126672,100333,26339,0
3,7,16,100,1950,91854,117051,91854,24307,2
3,7,16,200,1950,24307,117051,91854,24307,0
3,7,16,100,1952,105662,141405,105662,34663,3
3,7,16,200,1952,34663,141405,105662,34663,0
3,7,16,100,1956,87415,135588,87415,48173,5
3,7,16,200,1956,48173,135588,87415,48173,0
3,7,16,100,1958,84243,111458,84243,27215,6
3,7,16,200,1958,27215,111458,84243,27215,0
3,7,16,100,1960,117237,117237,117237,NA,7
3,7,16,100,1962,119117,166406,119117,47289,4
3,7,16,200,1962,47289,166406,119117,47289,0
3,7,16,100,1964,139095,180766,139095,41671,5
3,7,16,200,1964,41671,180766,139095,41671,0
3,7,16,100,1966,119543,160473,119543,40930,6
3,7,16,200,1966,40930,160473,119543,40930,0
3,7,16,100,1968,119562,191251,119562,71689,7
3,7,16,200,1968,71689,191251,119562,71689,0
3,7,16,100,1970,115597,160060,115597,44463,8
3,7,16,200,1970,44463,160060,115597,44463,0
3,7,16,100,1972,135193,199550,135193,64357,9
3,7,16,200,1972,64357,199550,135193,64357,0
3,7,16,100,1974,122165,153124,122165,30959,10
3,7,16,100,1976,162126,210788,162126,37063,0
3,7,16,200,1976,37063,210788,162126,37063,0
3,7,16,100,1978,145615,171632,145615,26017,1
3,7,16,100,1980,155759,155759,155759,NA,2
3,7,16,100,1982,151305,194368,151305,43063,3
3,7,16,200,1982,43063,194368,151305,43063,0
3,7,16,100,1984,167211,234141,167211,66930,4
3,7,16,200,1984,66930,234141,167211,66930,0
3,7,16,100,1986,124183,124183,124183,NA,5
3,7,16,100,1988,188647,188647,188647,NA,6
3,7,16,100,1990,155380,155380,155380,NA,7
3,7,16,100,1992,174837,281520,174837,78262,8
3,7,16,200,1992,78262,281520,174837,78262,0
3,7,16,100,1994,146246,226920,146246,80674,9
3,7,16,200,1994,80674,226920,146246,80674,0
3,7,16,100,1996,177053,253460,177053,76407,10
3,7,16,200,1996,76407,253460,177053,76407,0
3,7,16,100,1998,137178,194155,137178,56977,11
3,7,16,200,1998,56977,194155,137178,56977,0
3,8,17,100,1946,43827,120132,76305,43827,0
3,8,17,200,1946,76305,120132,76305,43827,0
3,8,17,100,1948,72767,148611,75844,72767,0
3,8,17,200,1948,75844,148611,75844,72767,1
3,8,17,100,1950,61559,133497,71938,61559,0
3,8,17,200,1950,71938,133497,71938,61559,2
3,8,17,100,1952,82114,168738,85918,82114,0
3,8,17,200,1952,85918,168738,85918,82114,3
3,8,17,100,1954,74568,140182,74568,65614,0
3,8,17,200,1954,65614,140182,74568,65614,4
3,8,17,100,1956,92463,168775,92463,76312,1
3,8,17,200,1956,76312,168775,92463,76312,0
3,8,17,100,1958,91263,137537,91263,46274,2
3,8,17,200,1958,46274,137537,91263,46274,0
3,8,17,100,1960,114333,173883,114333,59550,3
3,8,17,200,1960,59550,173883,114333,59550,0
3,8,17,100,1962,100814,138188,100814,37374,5
3,8,17,200,1962,37374,138188,100814,37374,0
3,8,17,100,1964,122050,122050,122050,NA,0
3,8,17,100,1966,102104,102104,102104,NA,1
3,8,17,100,1968,107645,107645,107645,NA,2
3,8,17,100,1970,89875,89875,89875,NA,6
3,8,17,100,1972,142470,160639,142470,18169,3
3,8,17,100,1974,107042,121826,107042,8363,4
3,8,17,100,1976,133131,178823,133131,33437,5
3,8,17,200,1976,33437,178823,133131,33437,0
3,8,17,100,1978,102160,136919,102160,28566,7
3,8,17,200,1978,28566,136919,102160,28566,0
3,8,17,100,1980,128689,164166,128689,35477,8
3,8,17,200,1980,35477,164166,128689,35477,0
3,8,17,100,1982,123296,164666,123296,41370,9
3,8,17,200,1982,41370,164666,123296,41370,0
3,8,17,100,1984,179617,195427,179617,15810,10
3,8,17,100,1986,104651,144910,104651,40259,3
3,8,17,200,1986,40259,144910,104651,40259,0
3,8,17,100,1988,165745,206061,165745,40316,4
3,8,17,200,1988,40316,206061,165745,40316,0
3,8,17,100,1990,125479,173595,125479,39310,0
3,8,17,200,1990,39310,173595,125479,39310,0
3,8,17,100,1992,149903,180305,149903,30402,5
3,8,17,100,1994,113224,113224,113224,NA,6
3,8,17,100,1996,147126,174429,147126,27303,7
3,8,17,200,1996,27303,174429,147126,27303,0
3,8,17,100,1998,99603,121711,99603,14125,0
3,8,17,200,1998,14125,121711,99603,14125,0
3,9,18,100,1946,43367,114799,69831,43367,0
3,9,18,200,1946,69831,114799,69831,43367,0
3,9,18,100,1948,63275,146025,82750,63275,0
3,9,18,200,1948,82750,146025,82750,63275,0
3,9,18,100,1950,55949,135439,78655,55949,0
3,9,18,200,1950,78655,135439,78655,55949,1
3,9,18,100,1952,71129,175343,103708,71129,0
3,9,18,200,1952,103708,175343,103708,71129,2
3,9,18,100,1954,62445,143823,81378,62445,0
3,9,18,200,1954,81378,143823,81378,62445,3
3,9,18,100,1956,71245,183105,111860,71245,0
3,9,18,200,1956,111860,183105,111860,71245,4
3,9,18,100,1958,68486,151145,82659,68486,0
3,9,18,200,1958,82659,151145,82659,68486,0
3,9,18,100,1960,88222,199177,110955,88222,0
3,9,18,200,1960,110955,199177,110955,88222,1
3,9,18,100,1962,105565,105565,105565,NA,8
3,9,18,100,1964,118385,147382,118385,21557,9
3,9,18,200,1964,21557,147382,118385,21557,0
3,9,18,100,1966,87879,87879,87879,NA,10
3,9,18,100,1968,77347,93253,77347,15906,11
3,9,18,200,1968,15906,93253,77347,15906,0
3,9,18,100,1970,50269,84988,50269,17395,0
3,9,18,200,1970,17324,84988,50269,17395,5
3,9,18,100,1972,67143,163288,70571,67143,1
3,9,18,100,1974,94804,106148,94804,11344,1
3,9,18,100,1976,103901,149368,103901,34547,2
3,9,18,200,1976,34547,149368,103901,34547,0
3,9,18,100,1978,106805,116308,106805,6794,3
3,9,18,100,1980,104010,104010,104010,NA,4
3,9,18,100,1982,102665,160222,102665,55030,5
3,9,18,200,1982,55030,160222,102665,55030,0
3,9,18,100,1984,153132,153132,153132,NA,6
3,9,18,100,1986,110026,131318,110026,21292,7
3,9,18,100,1988,160799,160799,160799,NA,8
3,9,18,100,1990,124534,177194,124534,52660,9
3,9,18,100,1992,175550,253562,175550,54291,10
3,9,18,200,1992,54291,253562,175550,54291,0
3,9,18,100,1994,146287,209656,146287,63369,11
3,9,18,200,1994,63369,209656,146287,63369,0
3,9,18,100,1996,172009,238088,172009,66079,12
3,9,18,200,1996,66079,238088,172009,66079,0
3,9,18,100,1998,150667,150667,150667,NA,13
3,10,19,100,1946,54421,151028,96607,54421,0
3,10,19,200,1946,96607,151028,96607,54421,0
3,10,19,100,1948,52022,170763,118741,52022,0
3,10,19,200,1948,118741,170763,118741,52022,1
3,10,19,100,1950,63618,153273,88549,63618,0
3,10,19,200,1950,88549,153273,88549,63618,2
3,10,19,100,1952,84021,186289,101221,84021,0
3,10,19,200,1952,101221,186289,101221,84021,0
3,10,19,100,1954,70608,143110,72502,70608,0
3,10,19,200,1954,72502,143110,72502,70608,1
3,10,19,100,1956,82882,176209,93327,82882,0
3,10,19,200,1956,93327,176209,93327,82882,2
3,10,19,100,1958,65159,136259,71100,65159,0
3,10,19,200,1958,71100,136259,71100,65159,3
3,10,19,100,1960,70510,168767,98257,70510,0
3,10,19,200,1960,98257,168767,98257,70510,4
3,10,19,100,1962,65443,189534,124091,65443,0
3,10,19,200,1962,124091,189534,124091,65443,8
3,10,19,100,1964,78415,211818,133403,78415,0
3,10,19,200,1964,133403,211818,133403,78415,9
3,10,19,100,1966,92516,189191,96675,92516,0
3,10,19,200,1966,96675,189191,96675,92516,0
3,10,19,100,1968,66949,205169,138220,66949,0
3,10,19,200,1968,138220,205169,138220,66949,1
3,10,19,200,1970,102895,180392,102895,NA,2
3,10,19,200,1972,161708,161708,161708,NA,3
3,10,19,100,1974,55874,155867,99993,55874,0
3,10,19,200,1974,99993,155867,99993,55874,4
3,10,19,200,1976,176604,176604,176604,NA,5
3,10,19,100,1978,64868,166948,102080,64868,0
3,10,19,200,1978,102080,166948,102080,64868,6
3,10,19,100,1980,85629,217423,131794,85629,0
3,10,19,200,1980,131794,217423,131794,85629,7
3,10,19,100,1982,138418,201432,138418,63014,5
3,10,19,200,1982,63014,201432,138418,63014,0
3,10,19,100,1984,143062,256807,143062,113745,6
3,10,19,200,1984,113745,256807,143062,113745,0
3,10,19,100,1986,121578,186716,121578,49451,7
3,10,19,200,1986,49451,186716,121578,49451,0
3,10,19,100,1988,187178,280742,187178,93564,8
3,10,19,200,1988,93564,280742,187178,93564,0
3,10,19,100,1990,137805,258022,137805,120217,9
3,10,19,200,1990,120217,258022,137805,120217,0
3,10,19,100,1992,189342,311620,189342,75887,10
3,10,19,200,1992,75887,311620,189342,75887,0
3,10,19,100,1994,172753,251240,172753,78487,11
3,10,19,200,1994,78487,251240,172753,78487,0
3,10,19,100,1996,160745,295178,160745,123520,0
3,10,19,200,1996,123520,295178,160745,123520,0
3,10,19,100,1998,164917,235383,164917,70466,1
3,10,19,200,1998,70466,235383,164917,70466,0
3,11,20,100,1946,69093,96136,69093,26007,0
3,11,20,200,1946,26007,96136,69093,26007,0
3,11,20,100,1948,106366,106366,106366,NA,1
3,11,20,100,1950,87699,106583,87699,18302,2
3,11,20,200,1950,18302,106583,87699,18302,0
3,11,20,100,1952,86532,124890,86532,37816,0
3,11,20,200,1952,37816,124890,86532,37816,0
3,11,20,100,1954,75613,96652,75613,21039,1
3,11,20,200,1954,21039,96652,75613,21039,0
3,11,20,100,1956,83532,110916,83532,27384,2
3,11,20,200,1956,27384,110916,83532,27384,0
3,11,20,100,1958,68353,85022,68353,16669,3
3,11,20,200,1958,16669,85022,68353,16669,0
3,11,20,100,1960,87866,87866,87866,NA,4
3,11,20,100,1962,121030,188168,121030,67138,2
3,11,20,200,1962,67138,188168,121030,67138,0
3,11,20,100,1964,179261,179261,179261,NA,3
3,11,20,100,1966,141465,189170,141465,47705,4
3,11,20,200,1966,47705,189170,141465,47705,0
3,11,20,100,1968,169766,169766,169766,NA,5
3,11,20,100,1970,143026,143026,143026,NA,6
3,11,20,100,1972,154397,154397,154397,NA,7
3,11,20,100,1974,125978,125978,125978,NA,8
3,11,20,100,1976,131789,191029,131789,59240,9
3,11,20,100,1978,133644,145688,133644,12044,0
3,11,20,100,1980,137066,137066,137066,NA,1
3,11,20,100,1982,144132,144132,144132,NA,2
3,11,20,100,1984,172010,172010,172010,NA,3
3,11,20,100,1986,114926,114926,114926,NA,4
3,11,20,100,1988,169692,209969,169692,40277,5
3,11,20,200,1988,40277,209969,169692,40277,0
3,11,20,100,1990,145480,145480,145480,NA,6
3,12,21,100,1946,92622,92622,92622,NA,0
3,12,21,100,1948,125015,125015,125015,NA,1
3,12,21,100,1950,102940,122489,102940,16746,2
3,12,21,200,1950,16746,122489,102940,16746,0
3,12,21,100,1952,111986,136257,111986,24271,3
3,12,21,200,1952,24271,136257,111986,24271,0
3,12,21,100,1954,79073,79073,79073,NA,4
3,12,21,100,1956,89943,109042,89943,19099,5
3,12,21,200,1956,19099,109042,89943,19099,0
3,12,21,100,1958,72523,72523,72523,NA,6
3,12,21,100,1960,86057,86057,86057,NA,7
3,12,21,100,1962,59681,166681,107000,59681,0
3,12,21,200,1962,107000,166681,107000,59681,2
3,12,21,100,1964,78313,193969,115656,78313,0
3,12,21,200,1964,115656,193969,115656,78313,3
3,12,21,100,1966,80473,178845,98372,80473,0
3,12,21,200,1966,98372,178845,98372,80473,4
3,12,21,200,1968,173295,173295,173295,NA,5
3,12,21,100,1970,98910,199342,100432,98910,0
3,12,21,200,1970,100432,199342,100432,98910,6
3,12,21,100,1972,117710,234302,117710,116592,0
3,12,21,200,1972,116592,234302,117710,116592,0
3,12,21,100,1974,138779,185566,138779,46787,1
3,12,21,200,1974,46787,185566,138779,46787,0
3,12,21,100,1976,222418,222418,222418,NA,2
3,12,21,100,1978,176704,176704,176704,NA,3
3,12,21,100,1980,195791,267411,195791,71620,4
3,12,21,200,1980,71620,267411,195791,71620,0
3,13,22,100,1946,42274,130113,42274,NA,0
3,13,22,100,1948,69050,158963,69050,NA,0
3,13,22,100,1950,54243,145312,54243,682,0
3,13,22,100,1952,74730,189491,74730,NA,0
3,13,22,100,1954,65854,156778,65854,NA,0
3,13,22,100,1956,87719,197669,87719,NA,0
3,13,22,100,1958,89073,166473,89073,77400,0
3,13,22,200,1958,77400,166473,89073,77400,0
3,13,22,100,1960,126936,216857,126936,89921,1
3,13,22,200,1960,89921,216857,126936,89921,0
3,14,23,100,1946,40999,112565,71566,40999,0
3,14,23,200,1946,71566,112565,71566,40999,0
3,14,23,100,1948,55369,143342,87973,55369,0
3,14,23,200,1948,87973,143342,87973,55369,1
3,14,23,100,1950,46332,131408,84508,46332,0
3,14,23,200,1950,84508,131408,84508,46332,2
3,14,23,100,1952,62554,171323,108215,62554,0
3,14,23,200,1952,108215,171323,108215,62554,3
3,14,23,100,1954,53818,141658,87840,53818,0
3,14,23,200,1954,87840,141658,87840,53818,4
3,14,23,100,1956,67183,178603,111420,67183,0
3,14,23,200,1956,111420,178603,111420,67183,5
3,14,23,100,1958,57920,148671,90751,57920,0
3,14,23,200,1958,90751,148671,90751,57920,6
3,14,23,100,1960,75815,191024,115209,75815,0
3,14,23,200,1960,115209,191024,115209,75815,7
4,1,24,100,1946,36316,90225,53909,36316,0
4,1,24,200,1946,53909,90225,53909,36316,0
4,1,24,100,1948,51262,116753,64794,51262,0
4,1,24,200,1948,64794,116753,64794,51262,1
4,1,24,100,1950,42371,99742,57371,42371,0
4,1,24,200,1950,57371,99742,57371,42371,2
4,1,24,100,1952,54746,137435,82689,54746,0
4,1,24,200,1952,82689,137435,82689,54746,3
4,1,24,100,1954,53584,107636,54052,53584,0
4,1,24,200,1954,54052,107636,54052,53584,4
4,1,24,100,1956,58104,136400,78296,58104,0
4,1,24,200,1956,78296,136400,78296,58104,5
4,1,24,100,1958,44051,107331,62734,44051,0
4,1,24,200,1958,62734,107331,62734,44051,6
4,1,24,100,1960,67717,155835,88118,67717,0
4,1,24,200,1960,88118,155835,88118,67717,7
4,1,24,100,1962,57910,123561,57910,NA,0
4,1,24,100,1964,79097,154036,79097,NA,0
4,1,24,100,1966,56750,129659,56750,NA,1
4,1,24,100,1968,57959,158228,57959,NA,0
4,1,24,100,1970,34882,107052,34882,NA,8
4,1,24,100,1972,42996,158728,42996,NA,8
4,1,24,100,1974,58388,111998,58388,53610,0
4,1,24,200,1974,53610,111998,58388,53610,0
4,1,24,100,1976,107806,158435,107806,48087,0
4,1,24,200,1976,48087,158435,107806,48087,0
4,1,24,100,1978,82697,134116,82697,49012,1
4,1,24,200,1978,49012,134116,82697,49012,0
4,1,24,100,1980,114071,187636,114071,73565,2
4,1,24,200,1980,73565,187636,114071,73565,0
4,1,24,100,1982,76281,138914,76281,61876,3
4,1,24,200,1982,61876,138914,76281,61876,0
4,1,24,100,1984,76802,189399,110570,76802,0
4,1,24,200,1984,110570,189399,110570,76802,0
4,1,24,100,1986,54787,125526,70739,54787,0
4,1,24,200,1986,70739,125526,70739,54787,1
4,1,24,100,1988,86546,218076,131530,86546,0
4,1,24,200,1988,131530,218076,131530,86546,0
4,1,24,100,1990,66176,147860,66176,NA,0
4,1,24,100,1992,108578,255681,108578,5633,0
4,1,24,100,1994,42481,147822,42481,4203,0
4,1,24,100,1996,115462,247577,123939,115462,0
4,1,24,200,1996,123939,247577,123939,115462,0
4,1,24,100,1998,51783,156213,104430,51783,0
4,1,24,200,1998,104430,156213,104430,51783,1
4,2,25,100,1946,24904,70867,45963,24904,0
4,2,25,200,1946,45963,70867,45963,24904,0
4,2,25,100,1948,43289,103610,59505,43289,0
4,2,25,200,1948,59505,103610,59505,43289,1
4,2,25,100,1950,30389,85505,55116,30389,0
4,2,25,200,1950,55116,85505,55116,30389,2
4,2,25,100,1952,40373,120434,80061,40373,0
4,2,25,200,1952,80061,120434,80061,40373,3
4,2,25,100,1954,33415,84425,51010,33415,0
4,2,25,200,1954,51010,84425,51010,33415,0
4,2,25,100,1956,39726,116745,77019,39726,0
4,2,25,200,1956,77019,116745,77019,39726,1
4,2,25,100,1958,37212,90170,52636,37212,0
4,2,25,200,1958,52636,90170,52636,37212,2
4,2,25,100,1960,51145,128846,77701,51145,0
4,2,25,200,1960,77701,128846,77701,51145,3
4,2,25,100,1962,41539,97691,56152,41539,0
4,2,25,200,1962,56152,97691,56152,41539,0
4,2,25,100,1964,62382,125062,62680,62382,0
4,2,25,200,1964,62680,125062,62680,62382,1
4,2,25,100,1966,32838,99144,66176,32838,0
4,2,25,200,1966,66176,99144,66176,32838,2
4,2,25,100,1968,35942,124551,88609,35942,0
4,2,25,200,1968,88609,124551,88609,35942,3
4,2,25,100,1970,32374,106593,74219,32374,0
4,2,25,200,1970,74219,106593,74219,32374,4
4,2,25,100,1972,51259,158280,107021,51259,0
4,2,25,200,1972,107021,158280,107021,51259,5
4,2,25,100,1974,38463,107531,69068,38463,0
4,2,25,200,1974,69068,107531,69068,38463,6
4,2,25,100,1976,65792,166703,100911,65792,0
4,2,25,200,1976,100911,166703,100911,65792,7
4,2,25,100,1978,39546,124080,84534,39546,0
4,2,25,200,1978,84534,124080,84534,39546,8
4,2,25,100,1980,63350,176654,113304,63350,0
4,2,25,200,1980,113304,176654,113304,63350,0
4,2,25,100,1982,37906,130004,92098,37906,0
4,2,25,200,1982,92098,130004,92098,37906,1
4,2,25,100,1984,40269,179384,137942,40269,0
4,2,25,200,1984,137942,179384,137942,40269,2
4,2,25,100,1986,29688,115167,85479,29688,0
4,2,25,200,1986,85479,115167,85479,29688,0
4,2,25,100,1988,89677,210873,119742,89677,0
4,2,25,200,1988,119742,210873,119742,89677,0
4,2,25,100,1990,74866,142091,74866,67225,0
4,2,25,200,1990,67225,142091,74866,67225,1
4,2,25,100,1992,157328,255088,157328,91126,1
4,2,25,200,1992,91126,255088,157328,91126,0
4,2,25,100,1994,74243,161573,83121,74243,2
4,2,25,200,1994,83121,161573,83121,74243,0
